Filename,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13,Chroma,Spectral_Centroid,Spectral_Bandwidth,ZCR,RMSE,Label
NonSOM006_processed_noise.wav,-262.788055419921,19.0698146820068,3.0332384109497,1.05766415596008,-0.569233059883117,-8.10014152526855,-9.11898422241211,-5.23803424835205,-4.67811346054077,-2.93446063995361,-1.03094458580017,-2.05000710487365,-1.74251365661621,0.53158813714981,3300.50379539757,2208.44124094199,0.370434379442075,0.0284871403127908,0
NonSOM006_processed_pitchdown.wav,-486.012268066406,56.6057090759277,4.6206088066101,8.90431499481201,2.27645015716552,-6.98687219619751,-24.321605682373,-5.66335821151733,-14.6262893676757,-6.50224065780639,-5.53426837921142,0.0726435258984565,-6.67644548416137,0.18268509209156,1112.44601172206,829.011871914044,0.109777216040334,0.0178533382713794,0
NonSOM006_processed_pitchup.wav,-499.981079101562,53.6761779785156,3.69462060928344,3.83548331260681,-7.64532327651977,-25.9102115631103,-14.2623739242553,-7.2195177078247,-10.2693967819213,0.0684601441025734,-5.12939643859863,-5.05417203903198,-4.00380992889404,0.17768819630146,1274.04297179389,936.665883253096,0.126120582911336,0.0177674945443868,0
NonSOM006_processed_slow.wav,-499.395050048828,52.0431900024414,7.7896180152893,5.79683494567871,1.02233791351318,-19.5489673614501,-18.466812133789,-7.67247533798217,-12.3351383209228,-4.40344858169555,-1.83827555179595,-4.55179548263549,-4.12913560867309,0.177680775523185,1302.90133373004,916.176705671704,0.125938233255119,0.0179837308824062,0
NonSOM007_processed.wav,-454.214538574218,30.7792625427246,15.9591102600097,14.8425617218017,1.18611633777618,-3.50824832916259,-6.07016324996948,-7.76974201202392,-7.01784753799438,-5.26675939559936,-3.57347512245178,-3.92660331726074,-1.26931941509246,0.145919069647789,941.189502498844,608.482847743942,0.0829321584044065,0.0212281104177236,0
NonSOM007_processed_fast.wav,-492.602081298828,35.7655982971191,18.7983684539794,17.1449432373046,-0.892412841320037,-5.00216102600097,-8.23846054077148,-10.0339803695678,-8.75235080718994,-5.87984275817871,-3.55277633666992,-4.65693426132202,-0.669817864894866,0.149724215269088,1005.32194106045,747.415890231264,0.0893971309726962,0.0145560055971145,0
NonSOM007_processed_noise.wav,-274.1279296875,13.8226623535156,11.405158996582,7.98741149902343,0.486431449651718,-1.96164095401763,-3.85488963127136,-5.01441764831543,-4.91146039962768,-3.8345091342926,-2.00821614265441,-1.93338930606842,-0.446599930524826,0.59802371263504,3426.41558480854,2245.60803193208,0.387664426194918,0.0242281593382358,0
NonSOM007_processed_pitchdown.wav,-479.96499633789,35.4748764038085,14.915771484375,20.7922782897949,1.58359599113464,0.405295699834823,-6.9249587059021,-5.69675111770629,-10.1520385742187,-5.50569200515747,-6.01203155517578,-2.78764915466308,-5.68836879730224,0.153851315379142,896.992213536678,656.69269794017,0.0804591717750533,0.0141886137425899,0
NonSOM007_processed_pitchup.wav,-484.216064453125,34.5011177062988,17.7427539825439,12.6832771301269,-5.77490234375,-6.83959674835205,-10.9402713775634,-9.23406600952148,-7.72859382629394,-3.43882822990417,-3.8945038318634,-1.39691257476806,0.281720697879791,0.147130444645881,1040.00357478979,728.229921435196,0.0955084371668443,0.0148427132517099,0
NonSOM007_processed_slow.wav,-494.46792602539,33.8462905883789,17.6515750885009,16.5030040740966,-0.0454144962131977,-4.47223901748657,-7.49546670913696,-9.34512615203857,-8.14446449279785,-5.83974075317382,-3.74764776229858,-4.4780592918396,-0.946353375911712,0.149773389101028,1005.98911698185,710.944126064275,0.0900495613801194,0.0149975474923849,0
NonSOM008_processed.wav,-438.537506103515,46.6390876770019,9.28921031951904,-0.693962931632995,-17.5085144042968,-9.47527027130127,-16.9746589660644,-7.41715812683105,-9.18363285064697,-7.48859786987304,-8.2834768295288,-3.29916262626647,-4.28501605987548,0.160959959030151,1213.14886062471,673.392806718871,0.114699590773809,0.0458091013133525,0
NonSOM008_processed_fast.wav,-447.782104492187,49.9111099243164,8.87036323547363,-3.13917589187622,-22.6226711273193,-9.87204837799072,-20.8876552581787,-6.11573266983032,-10.1527271270751,-7.95297479629516,-10.3973674774169,-3.13061261177063,-5.29485940933227,0.168787747621536,1264.29230740847,811.200349318294,0.12466253599616,0.0307052377611398,0
NonSOM008_processed_noise.wav,-253.873580932617,20.8384132385253,8.00434780120849,-1.56645834445953,-10.502890586853,-7.05650663375854,-10.6846141815185,-4.63889074325561,-5.97399377822876,-4.10762786865234,-4.77903223037719,-1.78641772270202,-2.22709727287292,0.515627682209014,3177.91794531587,2064.82634029845,0.357741149164889,0.0481517054140567,0
NonSOM008_processed_pitchdown.wav,-458.398620605468,54.8485260009765,7.42682361602783,8.74430274963378,-23.0068378448486,-4.87534570693969,-22.2066974639892,-7.79909515380859,-10.7609729766845,-4.85850667953491,-11.8528976440429,-5.07844829559326,-6.90570020675659,0.166176974773406,1130.75088225033,713.549771018342,0.113085521055437,0.0308360327035188,0
NonSOM008_processed_pitchup.wav,-447.162139892578,45.5641746520996,7.20799827575683,-11.9828052520751,-21.3872184753417,-13.5203895568847,-17.2308273315429,-5.82580184936523,-10.8643054962158,-8.54639148712158,-6.33882188796997,-3.39945149421691,-5.81298637390136,0.165182575583457,1393.74649610894,847.160667500642,0.138085035203447,0.0311166290193796,0
NonSOM008_processed_slow.wav,-459.632171630859,48.7039413452148,9.37146282196045,-2.0626950263977,-20.9745540618896,-9.74229526519775,-19.6037807464599,-6.86645412445068,-9.75856018066406,-7.74952745437622,-9.57135868072509,-3.25867128372192,-5.03126382827758,0.163818940520286,1260.59702805962,760.993046469099,0.127442517242605,0.0320496335625648,0
NonSOM009_processed.wav,-442.230194091796,51.2602005004882,16.8284854888916,8.36633777618408,-8.42586612701416,-12.4259634017944,-12.4302339553833,-6.64076089859008,-7.74970912933349,-6.99525785446167,-3.06830930709838,-8.06729984283447,-4.82814931869506,0.239057078957557,1557.65525617462,1085.01456129038,0.138454976790156,0.0360198244452476,0
NonSOM009_processed_fast.wav,-454.446350097656,58.9949874877929,14.9204549789428,6.28534603118896,-11.7387495040893,-16.4650478363037,-15.7634315490722,-6.64766216278076,-8.7689619064331,-7.50604438781738,-2.94749069213867,-9.40516853332519,-5.34272241592407,0.236470624804496,1629.07092397475,1269.01499054286,0.142260242240827,0.0244378671050071,0
NonSOM009_processed_noise.wav,-260.809661865234,21.1438884735107,6.70810508728027,0.810704946517944,-3.67572021484375,-5.87810659408569,-6.19757175445556,-2.75066328048706,-2.88710331916809,-2.61693549156188,-1.91832304000854,-4.14001512527465,-2.51134490966796,0.447927087545394,3142.85611761143,2221.89184782176,0.320235457755863,0.0377823300659656,0
NonSOM009_processed_pitchdown.wav,-450.824188232421,59.1474838256835,13.0365085601806,14.0443677902221,-8.50352764129638,-8.41359996795654,-18.865177154541,-6.13195323944091,-9.77657222747802,-6.23292446136474,-6.14806222915649,-2.07324075698852,-10.5675067901611,0.237798303365707,1447.2170415768,1139.62313685279,0.126605740827114,0.0242385286837816,0
NonSOM009_processed_pitchup.wav,-449.970581054687,54.6920471191406,11.4061613082885,0.800651133060455,-16.2604541778564,-16.0032215118408,-12.3841676712036,-5.15447950363159,-10.1900653839111,-4.49404573440551,-7.61360883712768,-9.10460662841796,-5.53249788284301,0.227715834975242,1654.66904544863,1281.67460090476,0.144972334199538,0.0252672266215086,0
NonSOM009_processed_slow.wav,-446.0078125,51.5964088439941,14.447790145874,5.91700506210327,-9.69934272766113,-14.0147914886474,-13.8469944000244,-6.48713588714599,-7.94581365585327,-6.876953125,-3.16803288459777,-8.47278881072998,-4.92518806457519,0.229315221309661,1633.84187393787,1226.07210937559,0.144194619240614,0.0250295959413051,0
NonSOM010_processed.wav,-458.330261230468,52.2384719848632,1.34838283061981,21.6427421569824,2.37621021270751,-8.37657260894775,-6.30225896835327,-14.4962425231933,-13.6064624786376,-11.120807647705,-10.2176332473754,-5.53642225265502,-8.84184837341308,0.226098999381065,1360.32595003696,840.615810271411,0.131858841950959,0.027620879933238,0
NonSOM010_processed_fast.wav,-472.005340576171,60.2465286254882,-3.80175828933715,24.0334701538085,0.943157017230987,-11.2446060180664,-8.35855102539062,-17.4487876892089,-15.4708566665649,-12.271535873413,-11.619234085083,-5.15735244750976,-9.9740514755249,0.236965924501419,1374.15161168363,925.022422907442,0.13565844643238,0.0191303435713052,0
NonSOM010_processed_noise.wav,-258.167297363281,21.0845355987548,2.37372541427612,7.09092855453491,1.15748715400695,-4.02377223968505,-5.71704626083374,-7.62627077102661,-7.37424993515014,-5.86500024795532,-5.4083080291748,-3.27227449417114,-4.13473653793335,0.517274379730224,3199.16418320602,2161.36173372385,0.350358975213219,0.0297258775681257,0
NonSOM010_processed_pitchdown.wav,-468.926086425781,62.8336944580078,-5.1083116531372,23.7086887359619,6.45397472381591,-4.99337482452392,-7.27889966964721,-8.44838333129882,-17.3633441925048,-9.23399448394775,-15.0791578292846,-5.7210521697998,-8.38398075103759,0.232462078332901,1231.56091756781,827.838422800369,0.122083846948294,0.0190999321639537,0
NonSOM010_processed_pitchup.wav,-475.670654296875,54.2925872802734,-2.22618198394775,22.7279148101806,-8.17357444763183,-12.4162282943725,-13.2970266342163,-19.6280269622802,-13.4165725708007,-11.4124097824096,-7.73334550857543,-6.45559167861938,-7.41726779937744,0.231887146830558,1497.67271751365,963.884801604689,0.150774448072139,0.0192529521882534,0
NonSOM010_processed_slow.wav,-483.988342285156,56.8149452209472,-1.96976375579833,23.2630367279052,1.56166958808898,-10.2618932723999,-7.44264268875122,-16.4085807800292,-14.9963445663452,-11.9552516937255,-11.0275516510009,-5.27664136886596,-9.4927339553833,0.230068653821945,1397.65964842705,912.863331926594,0.138359686077929,0.0188386868685483,0
NonSOM011_processed.wav,-510.573608398437,50.2629928588867,7.54744958877563,9.54340553283691,-1.77386677265167,-3.91703009605407,-8.2471113204956,-9.00047302246093,-7.9891333580017,-5.0726318359375,-3.09641695022583,-3.77448892593383,-2.70559287071228,0.186595529317855,673.977009708765,546.931590005655,0.0576324571339729,0.0134763224050402,0
NonSOM011_processed_fast.wav,-523.710571289062,57.6839408874511,4.76271247863769,8.12403202056884,-3.63375687599182,-4.30357503890991,-9.92107009887695,-10.9218549728393,-9.41415500640869,-5.02055597305297,-2.67277693748474,-4.02690458297729,-3.20678567886352,0.193596914410591,712.769428213285,622.783878133408,0.0615667662116041,0.00931833684444427,0
NonSOM011_processed_noise.wav,-277.546630859375,17.2662677764892,6.03600025177001,2.00287580490112,-0.678833425045013,-1.91676473617553,-4.13843727111816,-4.74515104293823,-3.76481509208679,-2.51006245613098,-1.87749278545379,-2.12025070190429,-1.21997809410095,0.614359200000762,3403.18894408711,2291.17929659124,0.388203027829602,0.0164982192218303,0
NonSOM011_processed_pitchdown.wav,-526.141296386718,57.65718460083,6.62315034866333,10.3392152786254,-0.205170735716819,-1.66996729373931,-5.96348047256469,-8.76245594024658,-9.61700248718261,-7.48043966293335,-4.08637237548828,-2.74021244049072,-4.32816076278686,0.19445814192295,655.338217491855,582.256733923612,0.0552458827514214,0.00933347456157207,0
NonSOM011_processed_pitchup.wav,-538.228759765625,55.7943153381347,3.53191900253295,6.37837266921997,-6.67776155471801,-7.3377628326416,-12.7319679260253,-10.5034227371215,-6.97377347946167,-2.94368481636047,-3.53258466720581,-4.30659103393554,-1.9130767583847,0.191519498825073,786.341280048353,662.866462069166,0.0690024348125444,0.00957360118627548,0
NonSOM011_processed_slow.wav,-524.426025390625,53.0931777954101,5.79543828964233,8.2435302734375,-2.79799246788024,-4.06522893905639,-9.13213443756103,-10.0922555923461,-8.75436687469482,-5.04047346115112,-2.86065101623535,-3.86724877357482,-2.95535469055175,0.189867585897445,727.439042453682,619.909207261866,0.0621289284698521,0.00937208067625761,0
NonSOM012_processed.wav,-506.433013916015,30.4320659637451,16.8876018524169,11.7747716903686,-3.65852069854736,0.0495173409581184,-7.18405199050903,-10.651701927185,-3.48264050483703,-7.4707932472229,-7.52733182907104,-2.29416418075561,-5.32797956466674,0.189346089959144,1078.63478274538,745.498977726718,0.0989847081556503,0.0110173132270574,0
NonSOM012_processed_fast.wav,-519.597778320312,33.5780639648437,19.0335960388183,11.1984300613403,-6.42206668853759,-0.615812420845031,-10.1339893341064,-12.8530855178833,-3.80910944938659,-8.36091709136962,-8.34380054473877,-2.48789405822753,-5.90078973770141,0.194776400923728,1190.16794754801,880.869399565641,0.101529586844069,0.0078112524934113,0
NonSOM012_processed_noise.wav,-281.324188232421,9.81577968597412,8.12399196624755,4.12396383285522,-1.50448203086853,-0.610820889472961,-3.83921551704406,-4.56662988662719,-2.71084356307983,-3.84447884559631,-3.31002736091613,-2.31134510040283,-2.19476199150085,0.607138693332672,3588.17680496333,2294.58704367782,0.407939029739694,0.0140585778281092,0
NonSOM012_processed_pitchdown.wav,-547.619567871093,37.676040649414,16.18892288208,19.9133358001709,-5.40361881256103,3.25231027603149,-5.85138702392578,-11.1821317672729,-8.56337356567382,-2.07038950920105,-12.4069538116455,-2.76750564575195,-5.20309877395629,0.199114263057708,1058.56012741185,786.491698391571,0.0921980499289268,0.00749345915392041,0
NonSOM012_processed_pitchup.wav,-558.578186035156,37.0791091918945,19.3352870941162,8.1772289276123,-9.17774200439453,-2.48884630203247,-15.6682786941528,-9.39869976043701,-4.7123007774353,-11.0241155624389,-4.08910322189331,-3.4878876209259,-5.8868818283081,0.191984504461288,1231.78693836447,876.722652069559,0.108804123911691,0.00768279284238815,0
NonSOM012_processed_slow.wav,-532.157287597656,32.5714797973632,18.4093341827392,11.8319110870361,-5.28821611404418,-0.273380756378173,-9.06247329711914,-12.2695159912109,-3.86767387390136,-8.32485675811767,-8.25618457794189,-2.49654960632324,-5.84389781951904,0.193516671657562,1172.44746336411,852.16566414873,0.103077060669084,0.00782555062323808,0
NonSOM013_processed.wav,-496.393249511718,45.8059730529785,27.683385848999,13.1488399505615,-1.34317421913146,-3.70524740219116,-12.2808809280395,-4.47215604782104,-3.5289921760559,-12.3914623260498,-2.87574505805969,-3.95779824256896,-6.27967023849487,0.198713779449462,1398.15198694444,962.723332912965,0.130823283137882,0.0226716753095388,0
NonSOM013_processed_fast.wav,-501.582122802734,49.0835494995117,29.5436687469482,11.9687194824218,-4.6640281677246,-5.96931791305542,-15.8015031814575,-5.4750599861145,-3.53915405273437,-14.6268377304077,-2.17563152313232,-3.79314613342285,-7.1380934715271,0.20715856552124,1480.60116964357,1106.84375158338,0.133855722056314,0.0156128760427236,0
NonSOM013_processed_noise.wav,-268.51806640625,16.9387817382812,12.8102731704711,4.77424240112304,-1.74349892139434,-2.10674715042114,-5.95884418487548,-3.26489615440368,-2.70111799240112,-5.99198484420776,-1.43729841709136,-2.50117897987365,-3.26926255226135,0.534880399703979,3350.89712682122,2260.06209085934,0.361551269878287,0.0251188762485981,0
NonSOM013_processed_pitchdown.wav,-518.682861328125,52.1659851074218,25.6122798919677,22.8744277954101,-4.45741081237793,3.2122151851654,-16.381534576416,-6.61700010299682,-3.42012524604797,-6.71548700332641,-12.8449993133544,2.55440330505371,-9.5878791809082,0.204945147037506,1316.27575887461,982.953604096537,0.118682883017945,0.0151055734604597,0
NonSOM013_processed_pitchup.wav,-511.932220458984,51.247444152832,27.0514888763427,6.8265528678894,-8.62262630462646,-8.76376724243164,-15.568621635437,-1.01787555217742,-11.4353971481323,-9.48770141601562,-0.354804426431655,-7.84642839431762,-4.69428300857543,0.199528351426124,1498.86391735223,1065.41135335127,0.140014908715351,0.0157641097903251,0
NonSOM013_processed_slow.wav,-514.352722167968,47.7278442382812,28.9589824676513,12.6732702255249,-3.42717599868774,-5.0827989578247,-14.5772018432617,-5.38260126113891,-3.65566873550415,-13.8568925857543,-2.51303243637084,-3.89541625976562,-6.70471096038818,0.200238600373268,1464.24296456088,1065.27676429219,0.133372162524886,0.0156033262610435,0
NonSOM014_processed.wav,-445.45278930664,21.9559516906738,6.84425687789917,18.5355472564697,2.77011823654174,-1.20199835300445,-7.1906418800354,-10.8155479431152,-7.98978233337402,-4.17669534683227,-6.23680925369262,-4.77440547943115,-3.37114787101745,0.149736136198043,1197.3029038965,645.427334178805,0.113138270700071,0.0270229689776897,0
NonSOM014_processed_fast.wav,-462.499938964843,21.7894916534423,6.26563930511474,20.5754261016845,2.1253502368927,-2.83387231826782,-10.3960723876953,-12.6204500198364,-9.17665481567382,-3.61688423156738,-6.88417482376098,-4.4508032798767,-3.38899230957031,0.156935408711433,1290.27446109999,757.97643422631,0.129706581297994,0.0189379639923572,0
NonSOM014_processed_noise.wav,-264.768005371093,8.42321300506591,5.76315069198608,8.17257499694824,2.20851826667785,-0.673907160758972,-5.02336835861206,-6.71021223068237,-5.35979413986206,-2.09188365936279,-3.79492807388305,-2.95080471038818,-2.15268087387084,0.578750312328338,3511.74424549013,2159.24361191425,0.395132665356254,0.0298137795180082,0
NonSOM014_processed_pitchdown.wav,-460.621978759765,26.0508346557617,0.189044579863548,23.3760414123535,2.85720038414001,4.52502727508544,-8.11260223388671,-6.75001716613769,-14.2955741882324,-2.42162466049194,-8.21663570404052,-2.93346118927001,-8.09247207641601,0.159062922000885,1145.99765782546,661.880726999327,0.118864730477078,0.0183628275990486,0
NonSOM014_processed_pitchup.wav,-457.5439453125,19.5025882720947,8.95791149139404,17.1782169342041,-2.6092836856842,-6.92343759536743,-13.295446395874,-11.7064371109008,-5.45389938354492,-4.6997594833374,-6.237473487854,-3.28626084327697,-2.11398696899414,0.15323919057846,1379.34448666089,783.144665093303,0.141091417910447,0.0187548361718654,0
NonSOM014_processed_slow.wav,-450.572357177734,20.153917312622,6.46306228637695,18.3573455810546,2.31622791290283,-2.23117899894714,-8.99966430664062,-11.6214694976806,-8.68428516387939,-3.8396143913269,-6.45356702804565,-4.58618354797363,-3.29318380355834,0.154697820544242,1265.22731313292,715.860185365205,0.128827647273179,0.0186054669320583,0
NonSOM015_processed.wav,-458.411865234375,43.4719810485839,23.9720764160156,17.6227512359619,10.1331901550292,-5.39953708648681,-3.55365967750549,-4.48905611038208,-6.95594310760498,-1.34948873519897,-8.28260326385498,-4.37451362609863,-4.44864845275878,0.22431269288063,1586.20322210619,945.355668460058,0.151010780361584,0.0309365820139646,0
NonSOM015_processed_fast.wav,-455.849090576171,48.4623756408691,26.4731826782226,15.7913951873779,10.0872144699096,-8.41331768035888,-6.36006498336792,-5.83033227920532,-8.17428112030029,-0.341558188199996,-10.0895318984985,-4.78028059005737,-5.51313781738281,0.231044232845306,1686.04517851978,1134.84281943034,0.160661612761305,0.0215213242918252,0
NonSOM015_processed_noise.wav,-262.185119628906,18.8504734039306,12.5105466842651,6.29920148849487,4.11363363265991,-1.58059048652648,-2.36924886703491,-2.64902544021606,-2.9692952632904,-0.486072540283203,-5.46965456008911,-3.51798820495605,-3.504727602005,0.509997367858886,3285.38622693705,2200.58209013565,0.359480499289267,0.0330273620784282,0
